,id,time,aaCurr5,aaCurr6,aaTorque5,aaTorque6,aaPower5,aaPower6,actSpeed1,actToolBasePos1,actToolBasePos2,actToolBasePos3,actToolBasePos4,actToolBasePos5,actToolBasePos6,cmdAngPos1,measPos11,measPos12,measPos13,measPos14,measPos15,measPos16,measPos21,measPos22,measPos23,actFeedRate1,actFeedRate2,actFeedRate3,actFeedRate4,actFeedRate5,actFeedRate6,aaLoad5,aaLoad6
0,side_1_planfraesen,2022-11-29T11:30:29Z,-11.0764,-0.0293,-12.122,1.248,-700,620,1146.2116,59.369,197.511,488.85,0.0,269.989,155.0604,0.0,59.3689,197.5109,488.8905,-0.0002,268.0569,6690.0613,59.356,197.519,488.876,0.0,0.0,0.0,0.0,0.0,412636.1847,44.3831,3.9705
1,side_1_planfraesen,2022-11-29T11:30:30Z,1.767,-0.542,1.876,0.541,0,-50,1145.9827,59.369,197.511,488.85,0.0,269.989,312.7148,0.0,59.3687,197.5109,488.8905,-0.0002,269.8992,7927.722,59.3562,197.5195,488.876,0.0,0.0,0.0,0.0,0.0,412553.7872,6.4577,3.5157
2,side_1_planfraesen,2022-11-29T11:30:30Z,1.4679,-0.7178,1.603,0.749,0,600,1146.0686,59.369,197.511,488.85,0.0,269.989,110.3783,0.0,59.369,197.5109,488.8905,-0.0002,269.9849,9220.3899,59.3563,197.5193,488.876,0.0,0.0,0.0,0.0,0.0,412481.6895,5.8931,0.2686
3,side_1_planfraesen,2022-11-29T11:30:30Z,1.3397,-0.3149,1.462,-0.5,0,-70,1145.8969,59.369,197.511,488.85,0.0,269.989,155.5692,0.0,59.369,197.5109,488.8905,-0.0002,269.989,10650.5743,59.3563,197.5193,488.876,0.0,0.0,0.0,0.0,0.0,412522.8882,5.3896,0.4486
4,side_1_planfraesen,2022-11-29T11:30:30Z,1.3336,-0.1318,1.438,-0.209,0,-60,1146.4119,59.369,197.511,488.85,0.0,269.989,343.1971,0.0,59.369,197.5109,488.8905,-0.0002,269.989,11558.1947,59.3563,197.5193,488.876,0.0,0.0,0.0,0.0,0.0,412708.2825,5.1881,0.3449
5,side_1_planfraesen,2022-11-29T11:30:30Z,1.3321,0.1611,1.446,0.0,0,-60,1146.0686,59.369,197.511,448.0248,0.0,269.989,110.8967,0.0,59.3688,197.5113,464.4249,-0.0002,269.9889,13125.897,59.3563,197.5183,464.3911,0.0,0.0,-36074.0868,0.0,0.0,412584.6863,5.3285,0.5036
6,side_1_planfraesen,2022-11-29T11:30:31Z,0.0,0.0439,0.0,-0.167,0,-50,1145.8111,59.3267,197.511,383.5782,0.0,269.989,73.5747,0.0,59.3689,197.5114,383.6393,-0.0002,269.9889,14528.5751,59.3562,197.5217,383.6283,-77.8572,0.0,0.0,0.0,0.0,412491.9891,0.0,0.3052
7,side_1_planfraesen,2022-11-29T11:30:31Z,-0.0015,-0.3442,0.0,-0.125,0,-60,1145.6394,57.2666,197.511,383.5782,0.0,269.989,201.2723,0.0,57.5197,197.5111,383.6187,-0.0002,269.9889,16096.2801,57.5058,197.5197,383.6067,-550.0,0.0,0.0,0.0,0.0,412430.191,0.0,0.3204
8,side_1_planfraesen,2022-11-29T11:30:31Z,0.0015,-0.1172,0.0,-0.375,0,-60,1145.4964,55.5066,197.511,383.5782,0.0,269.989,81.443,0.0,55.7619,197.5111,383.6187,-0.0002,269.9889,17416.4626,55.7466,197.5194,383.6067,-550.0,0.0,0.0,0.0,0.0,412378.6926,0.0,0.3418
9,side_1_planfraesen,2022-11-29T11:30:31Z,0.0,2.8564,0.0,2.456,0,170,1145.668,53.5266,197.511,383.5782,0.0,269.989,126.5852,0.0,53.706,197.5091,383.6198,-0.0002,269.9889,18956.594,53.6912,197.5198,383.6065,-550.0,0.0,0.0,0.0,0.0,412378.6926,0.0,0.943
10,side_1_planfraesen,2022-11-29T11:30:32Z,0.0,4.021,0.0,3.788,0,440,1145.153,51.4366,197.511,383.5782,0.0,269.989,254.179,0.0,51.6923,197.5099,383.6188,-0.0002,269.9889,20469.1841,51.6761,197.5217,383.6061,-550.0,0.0,0.0,0.0,0.0,412255.0964,0.0,2.9115
11,side_1_planfraesen,2022-11-29T11:30:32Z,0.0015,4.3066,0.0,6.203,0,590,1145.7253,49.5666,197.511,383.5782,0.0,269.989,216.8241,0.0,49.8197,197.5105,383.619,-0.0002,269.9889,21871.8327,49.8049,197.5225,383.6058,-550.0,0.0,0.0,0.0,0.0,412461.0901,0.0,7.9226
12,side_1_planfraesen,2022-11-29T11:30:32Z,-0.0015,5.3906,0.0,8.534,0,1370,1146.9269,47.5866,197.511,383.5782,0.0,269.989,262.0068,0.0,47.7674,197.5111,383.6188,-0.0002,269.9889,23411.9936,47.7524,197.5226,383.605,-550.0,0.0,0.0,0.0,0.0,412121.2006,0.0,4.5991
13,side_1_planfraesen,2022-11-29T11:30:32Z,0.0,7.3535,0.0,9.117,0,860,1144.6095,44.6166,197.511,383.5782,0.0,269.989,52.2366,0.0,44.7959,197.5102,383.6198,-0.0002,269.9889,25639.7601,44.7803,197.5224,383.6051,-550.0,0.0,0.0,0.0,0.0,412553.7872,0.0,5.1485
14,side_1_planfraesen,2022-11-29T11:30:32Z,0.0,6.8042,0.0,7.743,0,830,1144.8097,42.8566,197.511,383.5782,0.0,269.989,209.8979,0.0,43.1123,197.5101,383.6191,-0.0002,269.9889,26904.9065,43.0944,197.5221,383.6053,-550.0,0.0,0.0,0.0,0.0,412131.5002,0.0,5.7833
15,side_1_planfraesen,2022-11-29T11:30:33Z,-0.0015,5.6104,0.0,5.203,0,150,1144.7239,41.3166,197.511,383.5782,0.0,269.989,285.0197,0.0,41.5709,197.5112,383.6182,-0.0002,269.9889,28060.0076,41.5543,197.5218,383.6051,-550.0,0.0,0.0,0.0,0.0,412100.6012,0.0,5.2919
16,side_1_planfraesen,2022-11-29T11:30:33Z,0.0,7.8296,0.0,9.075,0,1000,1145.8969,39.6666,197.511,383.5782,0.0,269.989,82.6872,0.0,39.8471,197.5109,383.6196,-0.0002,269.9889,29352.7249,39.8302,197.5219,383.6045,-550.0,0.0,0.0,0.0,0.0,412399.292,0.0,5.649
17,side_1_planfraesen,2022-11-29T11:30:33Z,-0.0031,6.7896,0.0,6.577,0,240,1144.8097,37.5766,197.511,383.5782,0.0,269.989,210.3765,0.0,37.8318,197.5103,383.6192,-0.0002,269.9889,30865.37,37.8141,197.5217,383.605,-550.0,0.0,0.0,0.0,0.0,412131.5002,0.0,5.771
18,side_1_planfraesen,2022-11-29T11:30:33Z,0.0,7.5513,0.0,9.991,0,1020,1145.1817,35.5966,197.511,383.5782,0.0,269.989,255.555,0.0,35.8526,197.511,383.6193,-0.0002,269.9889,32350.5478,35.8335,197.5215,383.604,-550.0,0.0,0.0,0.0,0.0,412265.3961,0.0,10.886
19,side_1_planfraesen,2022-11-29T11:30:33Z,-0.0031,7.7197,0.0,9.575,0,1030,1146.2975,33.6166,197.511,383.5782,0.0,269.989,300.7301,0.0,33.7961,197.5123,383.6178,-0.0002,269.9889,33890.7479,33.7794,197.5214,383.604,-550.0,0.0,0.0,0.0,0.0,412399.292,0.0,7.6907
20,side_1_planfraesen,2022-11-29T11:30:34Z,0.0015,7.8369,0.0,10.407,0,1130,1145.8397,31.6366,197.511,383.5782,0.0,269.989,68.4352,0.0,31.8146,197.5106,383.618,-0.0002,269.9889,35375.936,31.7985,197.5212,383.6049,-550.0,0.0,0.0,0.0,0.0,412934.8755,0.0,8.3529
21,side_1_planfraesen,2022-11-29T11:30:34Z,-0.0015,5.8887,0.0,7.576,0,400,1147.356,29.5466,197.511,383.5782,0.0,269.989,113.6419,0.0,29.7986,197.5127,383.6183,-0.0002,269.9889,36888.6463,29.7822,197.5213,383.6043,-550.0,0.0,0.0,0.0,0.0,413048.172,0.0,10.4801
22,side_1_planfraesen,2022-11-29T11:30:34Z,-0.0015,6.3281,0.0,10.532,0,1690,1146.4405,28.0066,197.511,383.5782,0.0,269.989,188.8001,0.0,28.1894,197.5124,383.6189,-0.0002,269.9682,38098.7595,28.1703,197.5213,383.6037,-550.0,0.0,0.0,0.0,-61.2831,412182.9987,0.0,6.65
23,side_1_planfraesen,2022-11-29T11:30:34Z,-11.5479,6.2988,-12.583,8.326,320,430,1147.1844,25.6966,197.511,383.5782,0.0,264.0274,121.5184,0.0,25.9517,197.5127,383.6186,-0.0002,269.2529,39776.5324,25.9332,197.5213,383.6039,-550.0,0.0,0.0,0.0,-5365.44,412986.3739,46.5804,10.8829
24,side_1_planfraesen,2022-11-29T11:30:35Z,-14.4028,5.9546,-15.641,8.201,3750,1690,1146.04,23.7166,197.511,383.5782,0.0,224.1394,166.7065,0.0,23.9726,197.5122,383.6184,-0.0002,245.6436,41261.7123,23.9547,197.5212,383.6046,-550.0,0.0,0.0,0.0,-14400.0,412574.3866,57.0788,10.77
25,side_1_planfraesen,2022-11-29T11:30:35Z,7.5211,7.1704,8.273,8.825,-2530,1020,1145.2961,21.7366,197.511,383.5782,0.0,176.9365,211.8844,0.0,21.9181,197.5092,383.6194,-0.0002,194.9419,42801.8582,21.9006,197.5213,383.6047,-550.0,0.0,0.0,0.0,-9247.6867,412440.4907,38.3007,7.2939
26,side_1_planfraesen,2022-11-29T11:30:35Z,1.2894,7.5952,1.392,7.66,-30,380,1144.8956,18.7666,197.511,383.5782,0.0,161.998,279.6522,0.0,18.9475,197.5091,383.6183,-0.0002,162.4895,45029.6507,18.9298,197.5213,383.6048,-550.0,0.0,0.0,0.0,0.0,412852.478,5.7772,11.9236
27,side_1_planfraesen,2022-11-29T11:30:35Z,-0.9705,8.1006,-1.064,9.991,0,1200,1146.4691,16.6766,197.511,383.5782,0.0,161.998,47.3524,0.0,16.9276,197.5114,383.6178,-0.0002,162.008,46542.3864,16.911,197.5212,383.6046,-550.0,0.0,0.0,0.0,0.0,412728.8818,3.8881,8.3651
28,side_1_planfraesen,2022-11-29T11:30:35Z,-0.9506,8.6792,-1.041,10.158,0,1150,1146.0972,15.7966,197.511,383.5782,0.0,161.998,347.4213,0.0,15.9745,197.5106,383.6178,-0.0002,161.9992,47257.4741,15.9579,197.5212,383.6049,-550.0,0.0,0.0,0.0,0.0,412996.6736,3.4333,12.9429
29,side_1_planfraesen,2022-11-29T11:30:36Z,-0.8713,8.2397,-0.962,11.365,0,1780,1145.668,13.9266,197.511,383.5782,0.0,161.998,310.1138,0.0,14.1821,197.5117,383.6191,-0.0002,161.9981,48605.1183,14.1627,197.5211,383.6035,-550.0,0.0,0.0,0.0,0.0,412440.4907,3.5127,11.3407
30,side_1_planfraesen,2022-11-29T11:30:36Z,-0.8774,8.6279,-0.947,10.74,0,1180,1146.2688,11.9466,197.511,383.5782,0.0,161.998,355.2972,0.0,12.1986,197.512,383.6177,-0.0002,161.9981,50090.3297,12.1808,197.521,383.6039,-550.0,0.0,0.0,0.0,0.0,412656.7841,3.3662,8.4109
31,side_1_planfraesen,2022-11-29T11:30:36Z,-0.0015,6.2769,-0.008,9.616,0,1100,1147.3846,9.8566,197.511,383.5782,0.0,161.998,123.0654,0.0,10.1099,197.5122,383.6189,-0.0002,161.9979,51658.0692,10.0915,197.5212,383.6039,-550.0,0.0,0.0,0.0,0.0,413058.4717,0.0,11.6398
32,side_1_planfraesen,2022-11-29T11:30:36Z,0.0015,5.5151,-0.008,6.452,0,330,1145.6394,7.8766,197.511,383.5782,0.0,161.998,168.2522,0.0,8.167,197.5119,383.6184,-0.0002,161.9979,53143.2484,8.1127,197.5212,383.6046,-550.0,0.0,0.0,0.0,0.0,412430.191,0.0,6.4333
33,side_1_planfraesen,2022-11-29T11:30:37Z,0.0,7.6538,-0.008,9.2,0,1050,1145.3533,5.8966,197.511,383.5782,0.0,161.998,213.4376,0.0,6.1515,197.5097,383.6189,-0.0002,161.9979,54628.4235,6.1332,197.5212,383.6049,-550.0,0.0,0.0,0.0,0.0,412327.1942,0.0,7.2787
34,side_1_planfraesen,2022-11-29T11:30:37Z,-0.0015,7.7637,-0.008,10.532,0,1070,1145.3247,3.9166,197.511,383.5782,0.0,161.998,258.6216,0.0,4.0975,197.5112,383.6194,-0.0002,161.9979,56168.6092,4.0784,197.5212,383.6037,-550.0,0.0,0.0,0.0,0.0,412234.4971,0.0,7.8372
35,side_1_planfraesen,2022-11-29T11:30:37Z,-0.0015,7.5366,-0.008,10.407,0,1090,1146.04,1.9366,197.511,383.5782,0.0,161.998,26.2917,0.0,2.1155,197.5119,383.6179,-0.0002,161.9979,57653.8261,2.0977,197.5211,383.6037,-550.0,0.0,0.0,0.0,0.0,412491.9891,0.0,12.3783
36,side_1_planfraesen,2022-11-29T11:30:37Z,0.0,8.042,-0.008,9.991,0,1180,1146.9555,-0.1534,197.511,383.5782,0.0,161.998,71.5231,0.0,0.099,197.5116,383.6194,-0.0002,161.9979,59166.557,0.0809,197.5213,383.6039,-550.0,0.0,0.0,0.0,0.0,412903.9764,0.0,8.2461
37,side_1_planfraesen,2022-11-29T11:30:37Z,-0.0015,7.8442,-0.008,9.866,0,1190,1147.213,-3.0134,197.511,383.5782,0.0,161.998,56.7849,0.0,-2.8336,197.512,383.6182,-0.0002,161.9979,61366.8397,-2.851,197.5213,383.6043,-550.0,0.0,0.0,0.0,0.0,412873.0774,0.0,6.9857
38,side_1_planfraesen,2022-11-29T11:30:38Z,0.0,6.8481,-0.008,9.158,0,1050,1145.01,-4.7734,197.511,383.5782,0.0,161.998,296.9426,0.0,-4.519,197.5125,383.6182,-0.0002,161.9979,62631.934,-4.538,197.5212,383.6039,-550.0,0.0,0.0,0.0,0.0,412687.6831,0.0,8.4414
39,side_1_planfraesen,2022-11-29T11:30:38Z,0.0031,8.1079,-0.008,7.993,0,970,1145.3247,-6.4234,197.511,383.5782,0.0,161.998,94.7056,0.0,-6.1706,197.5084,383.619,-0.0002,161.9979,63869.732,-6.188,197.5212,383.6052,-550.0,0.0,0.0,0.0,0.0,412316.8945,0.0,6.1739
40,side_1_planfraesen,2022-11-29T11:30:38Z,-0.0015,2.7905,-0.008,5.953,0,1160,1146.8124,-8.0734,197.511,383.5782,0.0,161.998,252.4672,0.0,-7.8184,197.5133,383.6188,-0.0002,161.9979,65107.4641,-7.8359,197.52,383.6039,-550.0,0.0,0.0,0.0,0.0,412172.699,0.0,4.4618
41,side_1_planfraesen,2022-11-29T11:30:38Z,0.0,2.439,-0.008,2.872,0,300,1145.9541,-9.8334,197.511,383.5782,0.0,161.998,132.7176,0.0,-9.5794,197.5114,383.6188,-0.0002,161.9979,66427.7227,-9.5962,197.5193,383.605,-550.0,0.0,0.0,0.0,0.0,412543.4875,0.0,2.121
42,side_1_planfraesen,2022-11-29T11:30:38Z,0.0,2.9004,-0.008,3.621,0,330,1145.3533,-11.5934,197.511,383.5782,0.0,161.998,12.8856,0.0,-11.4142,197.5106,383.6188,-0.0002,161.9979,67802.9377,-11.4301,197.5187,383.6056,-550.0,0.0,0.0,0.0,0.0,412605.2856,0.0,3.2563
43,side_1_planfraesen,2022-11-29T11:30:39Z,0.0015,1.2964,-0.008,0.666,0,120,1145.2389,-13.6834,197.511,383.5782,0.0,161.998,140.6326,0.0,-13.5003,197.5112,383.6192,-0.0002,161.9979,69370.6126,-13.5178,197.5189,383.606,-550.0,0.0,0.0,0.0,0.0,412677.3834,0.0,4.7609
44,side_1_planfraesen,2022-11-29T11:30:39Z,0.0,3.5303,-0.008,3.164,0,210,1145.5536,-15.3334,197.511,383.5782,0.0,161.998,298.2857,0.0,-15.1561,197.5106,383.6183,-0.0002,161.9979,70608.3433,-15.1706,197.519,383.6058,-550.0,0.0,0.0,0.0,0.0,412471.3898,0.0,2.7772
45,side_1_planfraesen,2022-11-29T11:30:39Z,-0.0031,-0.1831,-0.008,-1.541,0,-680,1146.1258,-17.5334,197.511,383.5782,0.0,161.998,148.5475,0.0,-17.3512,197.5111,383.6187,-0.0002,161.9979,72258.5378,-17.3665,197.5198,383.6063,-550.0,0.0,0.0,0.0,0.0,412409.5917,0.0,4.7853
46,side_1_planfraesen,2022-11-29T11:30:39Z,0.0,-0.0659,-0.008,-0.792,0,-40,1145.5536,-19.5134,197.511,383.5782,0.0,161.998,193.7425,0.0,-19.2583,197.5111,383.6186,-0.0002,161.9979,73688.7332,-19.2742,197.52,383.6063,-550.0,0.0,0.0,0.0,0.0,412399.292,0.0,0.3845
47,side_1_planfraesen,2022-11-29T11:30:39Z,0.0,4.1675,-0.008,4.704,0,350,1145.1817,-20.631,196.7203,383.5782,0.0,161.998,43.8746,0.0,-20.6321,196.9743,383.6187,-0.0002,161.9979,75338.8921,-20.6478,196.9794,383.6057,0.0,-550.0,0.0,0.0,0.0,412265.3961,0.0,3.0122
48,side_1_planfraesen,2022-11-29T11:30:40Z,0.0,4.9805,-0.008,5.037,0,520,1144.7525,-20.631,194.9603,383.5782,0.0,161.998,283.965,0.0,-20.63,195.214,383.6186,-0.0002,161.9979,76658.9976,-20.6465,195.2192,383.6044,0.0,-550.0,0.0,0.0,0.0,412110.9009,0.0,3.6622
49,side_1_planfraesen,2022-11-29T11:30:40Z,-0.0015,3.6108,-0.008,3.705,0,-170,1145.3819,-20.631,193.2003,383.5782,0.0,161.998,164.1405,0.0,-20.6301,193.4548,383.6193,-0.0002,161.9979,77979.1367,-20.6463,193.46,383.6048,0.0,-550.0,0.0,0.0,0.0,412337.4939,0.0,6.888
50,side_1_planfraesen,2022-11-29T11:30:40Z,-0.0015,4.3433,-0.008,5.245,0,580,1145.4964,-20.631,191.2203,383.5782,0.0,161.998,209.304,0.0,-20.6319,191.4024,383.6191,-0.0002,161.9979,79519.3231,-20.6466,191.406,383.6042,0.0,-550.0,0.0,0.0,0.0,412625.885,0.0,4.59
51,side_1_planfraesen,2022-11-29T11:30:40Z,0.0,5.2441,-0.008,4.995,0,650,1145.4391,-20.631,189.0203,383.5782,0.0,161.998,59.5198,0.0,-20.6302,189.2755,383.6184,-0.0002,161.9979,81114.5132,-20.6464,189.2792,383.6042,0.0,-550.0,0.0,0.0,0.0,412358.0933,0.0,4.1749
52,side_1_planfraesen,2022-11-29T11:30:41Z,0.0,4.541,-0.008,6.577,0,1450,1146.04,-20.631,183.9603,383.5782,0.0,161.998,254.9329,0.0,-20.6309,184.2141,383.6192,-0.0002,161.9979,84909.9415,-20.646,184.2187,383.604,0.0,-550.0,0.0,0.0,0.0,412574.3866,0.0,9.2715
53,side_1_planfraesen,2022-11-29T11:30:41Z,0.0,5.7715,-0.008,9.616,0,910,1148.243,-20.631,182.4203,383.5782,0.0,161.998,330.1158,0.0,-20.6323,182.673,383.6181,-0.0002,161.9979,86065.1422,-20.6468,182.678,383.6044,0.0,-550.0,0.0,0.0,0.0,413367.4622,0.0,13.9744
54,side_1_planfraesen,2022-11-29T11:30:41Z,-0.0015,4.9658,-0.008,4.829,0,70,1145.7253,-20.631,180.7703,383.5782,0.0,161.998,127.7634,0.0,-20.6301,181.0244,383.6193,-0.0002,161.9979,87302.7383,-20.646,181.0285,383.604,0.0,-550.0,0.0,0.0,0.0,412461.0901,0.0,4.6419
55,side_1_planfraesen,2022-11-29T11:30:41Z,-0.0031,8.9795,-0.008,10.283,0,1040,1145.153,-20.631,179.1203,383.5782,0.0,161.998,285.3754,0.0,-20.631,179.3741,383.6183,-0.0002,161.9979,88540.4306,-20.6467,179.3778,383.6034,0.0,-550.0,0.0,0.0,0.0,412255.0964,0.0,7.3702
56,side_1_planfraesen,2022-11-29T11:30:42Z,0.0,2.2778,-0.008,2.997,0,580,1146.3833,-20.631,176.5903,383.5782,0.0,161.998,23.2381,0.0,-20.6312,176.8441,383.6189,-0.0002,161.9979,90438.2426,-20.6455,176.8493,383.6044,0.0,-550.0,0.0,0.0,0.0,412697.9828,0.0,3.7507
57,side_1_planfraesen,2022-11-29T11:30:42Z,0.0015,2.6294,-0.008,3.372,0,410,1146.5263,-20.631,174.8303,383.5782,0.0,161.998,263.4776,0.0,-20.6312,175.1214,383.6181,-0.0002,161.9979,91730.9756,-20.6453,175.0904,383.6058,0.0,-550.0,0.0,0.0,0.0,412749.4812,0.0,2.8993
58,side_1_planfraesen,2022-11-29T11:30:42Z,0.0,2.6587,-0.008,3.746,0,350,1146.7552,-20.631,173.2903,383.5782,0.0,161.998,338.6817,0.0,-20.6298,173.5792,383.6194,-0.0002,161.9979,92913.6896,-20.6445,173.5503,383.6058,0.0,-550.0,0.0,0.0,0.0,412831.8787,0.0,2.7039
59,side_1_planfraesen,2022-11-29T11:30:42Z,0.0015,1.9702,-0.008,1.457,0,200,1145.2675,-20.631,171.7503,383.5782,0.0,161.998,53.8357,0.0,-20.631,171.9326,383.6191,-0.0002,161.9979,94123.8178,-20.6446,171.9376,383.6055,0.0,-550.0,0.0,0.0,0.0,412687.6831,0.0,5.0203
60,side_1_planfraesen,2022-11-29T11:30:42Z,0.0,-0.4395,-0.008,2.331,0,790,1147.1558,-20.631,169.8803,383.5782,0.0,161.998,16.5578,0.0,-20.631,170.0601,383.6187,-0.0002,161.9979,95526.5543,-20.6442,170.0689,383.6064,0.0,-550.0,0.0,0.0,0.0,412213.8977,0.0,1.059
61,side_1_planfraesen,2022-11-29T11:30:43Z,-0.0015,1.8896,-0.008,2.955,0,130,1145.525,-20.631,167.7903,383.5782,0.0,161.998,144.2519,0.0,-20.6315,168.0452,383.6177,-0.0002,161.9979,97039.2577,-20.6444,168.0521,383.6061,0.0,-550.0,0.0,0.0,0.0,412388.9923,0.0,4.6297
62,side_1_planfraesen,2022-11-29T11:30:43Z,-0.0015,3.7793,-0.008,2.123,0,440,1145.0386,-19.1635,167.511,383.5782,0.0,161.998,271.834,0.0,-19.3469,167.5116,383.6189,-0.0002,161.9979,98661.869,-19.3565,167.5189,383.6057,550.0,0.0,0.0,0.0,0.0,412945.1752,0.0,2.8047
63,side_1_planfraesen,2022-11-29T11:30:43Z,0.0,4.3433,-0.008,6.494,0,1110,1146.4119,-17.5135,167.511,383.5782,0.0,161.998,69.5366,0.0,-17.6933,167.5109,383.6177,-0.0002,161.9979,99899.542,-17.7045,167.5197,383.606,550.0,0.0,0.0,0.0,0.0,412007.9041,0.0,1.7853
64,side_1_planfraesen,2022-11-29T11:30:43Z,0.0,4.4971,-0.008,6.869,0,1180,1145.6108,-15.4235,167.511,383.5782,0.0,161.998,197.2108,0.0,-15.6786,167.512,383.6187,-0.0002,161.9979,101412.231,-15.6886,167.52,383.6057,550.0,0.0,0.0,0.0,0.0,412419.8914,0.0,7.535
65,side_1_planfraesen,2022-11-29T11:30:44Z,0.0,3.208,-0.008,4.371,0,440,1147.0699,-13.4435,167.511,383.5782,0.0,161.998,242.4229,0.0,-13.6971,167.5106,383.6182,-0.0002,161.9979,102897.4432,-13.7087,167.52,383.6062,550.0,0.0,0.0,0.0,0.0,412945.1752,0.0,3.3113
66,side_1_planfraesen,2022-11-29T11:30:44Z,-0.0046,1.2012,-0.008,3.455,0,1050,1147.0413,-11.4635,167.511,383.5782,0.0,161.998,287.6221,0.0,-11.6431,167.5103,383.6197,-0.0002,161.9979,104437.6309,-11.6554,167.52,383.606,550.0,0.0,0.0,0.0,0.0,412378.6926,0.0,6.9765
67,side_1_planfraesen,2022-11-29T11:30:44Z,0.0,2.6587,-0.008,1.332,0,-280,1145.2389,-9.4835,167.511,383.5782,0.0,161.998,332.8075,0.0,-9.6645,167.512,383.6189,-0.0002,161.9979,105922.8149,-9.6758,167.52,383.6057,550.0,0.0,0.0,0.0,0.0,413120.2698,0.0,6.6744
68,side_1_planfraesen,2022-11-29T11:30:44Z,0.0,4.5923,-0.008,4.829,0,490,1144.8097,-6.2935,167.511,383.5782,0.0,161.998,205.5954,0.0,-6.5831,167.51,383.6177,-0.0002,161.9979,108233.1278,-6.5954,167.52,383.6055,550.0,0.0,0.0,0.0,0.0,412131.5002,0.0,3.3937
69,side_1_planfraesen,2022-11-29T11:30:44Z,0.0,2.5049,-0.008,3.164,0,370,1146.698,-4.6435,167.511,383.5782,0.0,161.998,3.3041,0.0,-4.8983,167.5106,383.6179,-0.0002,161.9979,109498.312,-4.9097,167.5202,383.6061,550.0,0.0,0.0,0.0,0.0,412811.2793,0.0,2.5941
70,side_1_planfraesen,2022-11-29T11:30:45Z,0.0,1.5747,-0.008,2.331,0,350,1145.0672,-2.9935,167.511,383.5782,0.0,161.998,160.9188,0.0,-3.247,167.5106,383.6195,-0.0002,161.9979,110735.9274,-3.2594,167.5202,383.6059,550.0,0.0,0.0,0.0,0.0,412224.1974,0.0,2.6368
71,side_1_planfraesen,2022-11-29T11:30:45Z,-0.0015,2.6953,-0.008,4.412,0,440,1147.213,-1.4535,167.511,383.5782,0.0,161.998,236.0941,0.0,-1.633,167.5099,383.6186,-0.0002,161.9979,111946.1284,-1.6458,167.52,383.6063,550.0,0.0,0.0,0.0,0.0,412430.191,0.0,3.2594
72,side_1_planfraesen,2022-11-29T11:30:45Z,0.0,1.5674,-0.008,3.996,0,360,1147.0985,0.3065,167.511,383.5782,0.0,161.998,116.28,0.0,0.126,167.5099,383.6185,-0.0002,161.9979,113266.2737,0.1139,167.52,383.6063,550.0,0.0,0.0,0.0,0.0,412419.8914,0.0,7.4679
73,side_1_planfraesen,2022-11-29T11:30:45Z,0.0,4.5264,-0.008,3.413,0,-250,1144.7239,2.1765,167.511,383.5782,0.0,161.998,78.9443,0.0,1.9224,167.5121,383.6187,-0.0002,161.9979,114613.9515,1.9116,167.5199,383.6058,550.0,0.0,0.0,0.0,0.0,412100.6012,0.0,2.6368
74,side_1_planfraesen,2022-11-29T11:30:45Z,0.0,2.2925,-0.008,5.703,0,1050,1146.9841,4.1565,167.511,383.5782,0.0,161.998,124.1627,0.0,3.9031,167.5103,383.6179,-0.0002,161.9979,116099.1575,3.8914,167.5201,383.606,550.0,0.0,0.0,0.0,0.0,412914.2761,0.0,7.0498
75,side_1_planfraesen,2022-11-29T11:30:46Z,-0.0015,-0.7104,-0.008,1.582,0,700,1146.9555,6.2465,167.511,383.5782,0.0,161.998,251.9666,0.0,6.067,167.5096,383.6187,-0.0002,161.9979,117721.9707,6.0545,167.5213,383.6066,550.0,0.0,0.0,0.0,0.0,412594.986,0.0,0.6256
76,side_1_planfraesen,2022-11-29T11:30:46Z,-0.0015,0.249,-0.008,1.082,0,-10,1145.8969,8.1165,167.511,383.5782,0.0,161.998,214.6722,0.0,7.935,167.5108,383.6183,-0.0002,161.9979,119124.6975,7.9232,167.522,383.6063,550.0,0.0,0.0,0.0,0.0,412358.0933,0.0,4.2207
77,side_1_planfraesen,2022-11-29T11:30:46Z,-0.0015,-0.2344,-0.008,-0.583,0,-90,1146.04,10.0965,167.511,383.5782,0.0,161.998,259.8809,0.0,9.9157,167.511,383.6187,-0.0002,161.9979,120609.8946,9.9033,167.5227,383.6066,550.0,0.0,0.0,0.0,0.0,412594.986,0.0,0.5188
78,side_1_planfraesen,2022-11-29T11:30:46Z,0.0,-0.6006,-0.008,-1.166,0,-100,1145.8969,11.8565,167.511,383.5782,0.0,161.998,140.051,0.0,11.5649,167.511,383.6187,-0.0002,161.9979,121875.0568,11.5896,167.5225,383.6068,550.0,0.0,0.0,0.0,0.0,412522.8882,0.0,0.7355
79,side_1_planfraesen,2022-11-29T11:30:46Z,-0.0015,-0.3296,-0.008,0.0,0,-80,1145.8397,13.8365,167.511,383.5782,0.0,161.998,185.2336,0.0,13.5828,167.511,383.6187,-0.0002,161.9979,123360.2477,13.5702,167.522,383.6068,550.0,0.0,0.0,0.0,0.0,412502.2888,0.0,3.1281
80,side_1_planfraesen,2022-11-29T11:30:47Z,-0.0015,0.3223,-0.008,-1.541,0,-740,1145.9827,15.8165,167.511,383.5782,0.0,161.998,230.4369,0.0,15.636,167.511,383.6187,-0.0002,161.9979,124900.4526,15.6234,167.522,383.6068,550.0,0.0,0.0,0.0,0.0,412574.3866,0.0,0.6836
